"id", "userId", "orderQty", "subtotal", "date", "timestamp",
5244, 867, 8, "480.00", Sun Nov 08 2015 15:08:10 GMT-0500 (EST), 1447013290644,
5245, 860, 3, "78.00", Mon Jun 22 2015 23:54:49 GMT-0400 (EDT), 1435031689146,
5246, 1475, 4, "208.00", Wed Aug 26 2015 06:42:56 GMT-0400 (EDT), 1440585776203,
5247, 815, 10, "520.00", Mon Feb 01 2016 05:00:03 GMT-0500 (EST), 1454320803181,
5248, 227, 6, "378.00", Thu Oct 30 2014 17:20:43 GMT-0400 (EDT), 1414704043725,
5249, 111, 5, "435.00", Sat Jan 31 2015 04:35:43 GMT-0500 (EST), 1422696943627,
5250, 1256, 9, "252.00", Tue May 19 2015 16:07:05 GMT-0400 (EDT), 1432066025030,
5251, 1191, 5, "350.00", Fri Oct 03 2014 08:43:15 GMT-0400 (EDT), 1412340195747,
5252, 1493, 4, "324.00", Fri Feb 06 2015 12:21:13 GMT-0500 (EST), 1423243273516,
5253, 10, 4, "188.00", Wed Dec 17 2014 21:58:42 GMT-0500 (EST), 1418871522145,
5254, 371, 1, "67.00", Sun Dec 27 2015 02:41:25 GMT-0500 (EST), 1451202085314,
5255, 167, 1, "121.00", Sat Aug 23 2014 19:32:05 GMT-0400 (EDT), 1408836725427,
5256, 1433, 9, "333.00", Wed Dec 09 2015 05:29:28 GMT-0500 (EST), 1449656968441,
5257, 167, 10, "500.00", Fri May 02 2014 04:13:49 GMT-0400 (EDT), 1399018429234,
5258, 238, 9, "891.00", Fri Aug 07 2015 09:29:26 GMT-0400 (EDT), 1438954166884,
5259, 1155, 1, "121.00", Wed Oct 28 2015 07:13:50 GMT-0400 (EDT), 1446030830076,
5260, 67, 6, "522.00", Tue Jan 06 2015 06:59:20 GMT-0500 (EST), 1420545560049,
5261, 805, 7, "392.00", Tue Apr 07 2015 20:39:31 GMT-0400 (EDT), 1428453571500,
5262, 1452, 8, "248.00", Mon Feb 23 2015 15:55:30 GMT-0500 (EST), 1424724930604,
5263, 1379, 4, "416.00", Thu Sep 25 2014 08:12:33 GMT-0400 (EDT), 1411647153058,
5264, 802, 8, "568.00", Sun Jul 12 2015 15:55:37 GMT-0400 (EDT), 1436730937025,
5265, 319, 1, "66.00", Fri Aug 22 2014 21:00:48 GMT-0400 (EDT), 1408755648169,
5266, 140, 6, "504.00", Tue Mar 01 2016 13:13:15 GMT-0500 (EST), 1456855995681,
5267, 721, 1, "79.00", Sat Aug 23 2014 11:00:48 GMT-0400 (EDT), 1408806048250,
5268, 725, 4, "396.00", Wed Nov 19 2014 17:20:25 GMT-0500 (EST), 1416435625671,
5269, 371, 1, "67.00", Thu Jul 16 2015 16:55:23 GMT-0400 (EDT), 1437080123105,
5270, 575, 8, "480.00", Sun Jun 08 2014 09:17:39 GMT-0400 (EDT), 1402233459204,
5271, 1487, 5, "470.00", Thu Apr 10 2014 18:49:33 GMT-0400 (EDT), 1397170173553,
5272, 218, 6, "420.00", Fri Jun 12 2015 19:30:39 GMT-0400 (EDT), 1434151839971,
5273, 624, 7, "441.00", Sun Aug 09 2015 06:47:05 GMT-0400 (EDT), 1439117225267,
5274, 1126, 3, "360.00", Thu Aug 21 2014 23:55:42 GMT-0400 (EDT), 1408679742370,
5275, 371, 5, "245.00", Tue May 19 2015 22:16:42 GMT-0400 (EDT), 1432088202900,
5276, 152, 2, "164.00", Fri May 29 2015 01:09:08 GMT-0400 (EDT), 1432876148423,
5277, 60, 10, "1220.00", Thu Jan 21 2016 19:12:34 GMT-0500 (EST), 1453421554600,
5278, 1396, 9, "909.00", Fri Jan 22 2016 17:02:14 GMT-0500 (EST), 1453500134319,
5279, 728, 1, "117.00", Tue May 06 2014 15:01:42 GMT-0400 (EDT), 1399402902450,
5280, 1452, 5, "255.00", Fri Apr 24 2015 05:33:11 GMT-0400 (EDT), 1429867991386,
5281, 1433, 9, "1044.00", Mon Nov 16 2015 06:59:06 GMT-0500 (EST), 1447675146730,
5282, 877, 6, "576.00", Sat Jul 11 2015 19:56:22 GMT-0400 (EDT), 1436658982750,
5283, 631, 10, "1040.00", Sun Sep 27 2015 01:30:57 GMT-0400 (EDT), 1443331857128,
5284, 1281, 2, "70.00", Mon Jul 06 2015 06:19:04 GMT-0400 (EDT), 1436177944157,
5285, 877, 1, "108.00", Sun Jul 06 2014 02:21:17 GMT-0400 (EDT), 1404627677573,
5286, 1459, 8, "792.00", Mon Apr 21 2014 02:47:09 GMT-0400 (EDT), 1398062829731,
5287, 1476, 5, "415.00", Fri May 22 2015 13:45:00 GMT-0400 (EDT), 1432316700472,
5288, 1126, 5, "140.00", Thu Dec 04 2014 22:18:14 GMT-0500 (EST), 1417749494441,
5289, 1371, 9, "657.00", Sun Sep 14 2014 16:59:15 GMT-0400 (EDT), 1410728355884,
5290, 1280, 1, "35.00", Fri Dec 05 2014 05:18:42 GMT-0500 (EST), 1417774722552,
5291, 925, 6, "252.00", Sun Jan 25 2015 19:08:52 GMT-0500 (EST), 1422230932144,
5292, 1191, 8, "352.00", Sat May 23 2015 07:10:35 GMT-0400 (EDT), 1432379435636,
5293, 326, 1, "31.00", Wed Jul 22 2015 02:24:14 GMT-0400 (EDT), 1437546254830,
5294, 530, 2, "208.00", Fri Apr 25 2014 23:54:26 GMT-0400 (EDT), 1398484466295,
5295, 92, 3, "153.00", Sat Mar 14 2015 10:46:46 GMT-0400 (EDT), 1426344406702,
5296, 1278, 10, "590.00", Tue Jun 17 2014 01:15:05 GMT-0400 (EDT), 1402982105153,
5297, 1475, 9, "369.00", Sun Nov 22 2015 08:41:44 GMT-0500 (EST), 1448199704718,
5298, 867, 8, "728.00", Fri Sep 05 2014 22:30:29 GMT-0400 (EDT), 1409970629011,
5299, 51, 4, "460.00", Mon Dec 22 2014 19:30:41 GMT-0500 (EST), 1419294641081,
5300, 1466, 1, "33.00", Thu Oct 08 2015 10:18:35 GMT-0400 (EDT), 1444313915882,
5301, 105, 4, "436.00", Thu Aug 07 2014 15:18:20 GMT-0400 (EDT), 1407439100545,
5302, 925, 9, "1116.00", Tue Jun 10 2014 04:07:33 GMT-0400 (EDT), 1402387653914,
5303, 373, 4, "432.00", Wed Feb 18 2015 19:10:35 GMT-0500 (EST), 1424304635303,
5304, 628, 5, "470.00", Wed Jun 11 2014 12:50:18 GMT-0400 (EDT), 1402505418693,
5305, 98, 3, "105.00", Tue Nov 24 2015 22:03:40 GMT-0500 (EST), 1448420620904,
5306, 140, 1, "27.00", Sat Apr 25 2015 11:45:29 GMT-0400 (EDT), 1429976729781,
5307, 300, 7, "721.00", Wed Dec 30 2015 03:43:53 GMT-0500 (EST), 1451465033163,
5308, 746, 9, "306.00", Mon Nov 17 2014 00:42:08 GMT-0500 (EST), 1416202928970,
5309, 973, 3, "294.00", Thu Mar 17 2016 18:02:13 GMT-0400 (EDT), 1458252133696,
5310, 396, 6, "450.00", Tue Oct 27 2015 07:24:44 GMT-0400 (EDT), 1445945084295,
5311, 867, 4, "412.00", Thu Apr 30 2015 03:52:10 GMT-0400 (EDT), 1430380330891,
5312, 575, 9, "351.00", Thu Apr 24 2014 06:45:58 GMT-0400 (EDT), 1398336358161,
5313, 805, 4, "260.00", Fri Jul 17 2015 09:27:42 GMT-0400 (EDT), 1437139662807,
5314, 129, 8, "392.00", Wed Feb 18 2015 10:15:54 GMT-0500 (EST), 1424272554540,
5315, 17, 7, "322.00", Tue Sep 09 2014 18:43:10 GMT-0400 (EDT), 1410302590312,
5316, 1301, 7, "546.00", Tue Apr 29 2014 21:40:58 GMT-0400 (EDT), 1398822058317,
5317, 746, 3, "267.00", Sat Feb 14 2015 19:23:10 GMT-0500 (EST), 1423959790740,
5318, 1062, 5, "130.00", Tue Dec 01 2015 02:43:00 GMT-0500 (EST), 1448955780032,
5319, 802, 9, "423.00", Thu Apr 10 2014 17:54:09 GMT-0400 (EDT), 1397166849259,
5320, 105, 6, "732.00", Wed Jan 14 2015 18:03:47 GMT-0500 (EST), 1421276627147,
5321, 580, 10, "370.00", Tue Jan 13 2015 07:13:41 GMT-0500 (EST), 1421151221684,
5322, 853, 3, "213.00", Tue Feb 02 2016 17:01:03 GMT-0500 (EST), 1454450463430,
5323, 152, 6, "564.00", Fri Mar 13 2015 11:11:10 GMT-0400 (EDT), 1426259470436,
5324, 1459, 4, "364.00", Sat Jul 19 2014 22:20:12 GMT-0400 (EDT), 1405822812846,
5325, 802, 6, "510.00", Sun Jul 26 2015 09:22:37 GMT-0400 (EDT), 1437916957099,
5326, 167, 9, "918.00", Thu Jul 17 2014 04:13:17 GMT-0400 (EDT), 1405584797160,
5327, 867, 2, "238.00", Mon Sep 22 2014 04:46:29 GMT-0400 (EDT), 1411375589082,
5328, 1487, 5, "500.00", Tue Oct 28 2014 10:50:01 GMT-0400 (EDT), 1414507801787,
5329, 1400, 4, "100.00", Wed Aug 27 2014 10:43:49 GMT-0400 (EDT), 1409150629378,
5330, 227, 10, "810.00", Mon Apr 06 2015 19:22:29 GMT-0400 (EDT), 1428362549878,
5331, 1452, 7, "728.00", Tue Aug 04 2015 06:15:34 GMT-0400 (EDT), 1438683334036,
5332, 1281, 1, "97.00", Sun Oct 18 2015 08:58:26 GMT-0400 (EDT), 1445173106228,
5333, 699, 6, "630.00", Fri Sep 25 2015 17:48:49 GMT-0400 (EDT), 1443217729905,
5334, 10, 4, "288.00", Tue Sep 30 2014 15:02:26 GMT-0400 (EDT), 1412103746417,
5335, 33, 1, "28.00", Tue Jan 05 2016 17:33:09 GMT-0500 (EST), 1452033189948,
5336, 947, 8, "232.00", Sat Jun 14 2014 04:34:07 GMT-0400 (EDT), 1402734847696,
5337, 695, 4, "276.00", Thu Dec 10 2015 07:51:33 GMT-0500 (EST), 1449751893566,
5338, 1364, 7, "266.00", Wed Sep 17 2014 08:14:31 GMT-0400 (EDT), 1410956071519,
5339, 999, 6, "672.00", Thu Apr 02 2015 19:17:49 GMT-0400 (EDT), 1428016669560,
5340, 1346, 7, "252.00", Thu Apr 24 2014 04:04:55 GMT-0400 (EDT), 1398326695413,
5341, 98, 10, "370.00", Wed Apr 15 2015 20:21:44 GMT-0400 (EDT), 1429143704294,
5342, 1371, 3, "270.00", Mon Jun 01 2015 12:50:18 GMT-0400 (EDT), 1433177418009,
5343, 152, 8, "632.00", Fri Jun 19 2015 00:53:20 GMT-0400 (EDT), 1434689600181,
5344, 925, 1, "29.00", Wed Mar 25 2015 19:21:41 GMT-0400 (EDT), 1427325701478,
5345, 530, 3, "330.00", Mon Jun 23 2014 13:02:52 GMT-0400 (EDT), 1403542972668,
5346, 227, 8, "944.00", Tue Oct 07 2014 19:59:01 GMT-0400 (EDT), 1412726341977,
5347, 1261, 7, "637.00", Mon Dec 29 2014 01:52:04 GMT-0500 (EST), 1419835924319,
5348, 812, 1, "49.00", Thu Apr 23 2015 04:35:45 GMT-0400 (EDT), 1429778145218,
5349, 319, 5, "240.00", Sat Oct 24 2015 05:39:29 GMT-0400 (EDT), 1445679569198,
5350, 1009, 1, "54.00", Tue May 13 2014 10:27:15 GMT-0400 (EDT), 1399991235292,
5351, 1278, 5, "450.00", Sat Dec 27 2014 23:25:28 GMT-0500 (EST), 1419740728122,
5352, 887, 7, "763.00", Thu Mar 05 2015 01:09:33 GMT-0500 (EST), 1425535773361,
5353, 810, 3, "366.00", Wed Sep 23 2015 20:04:00 GMT-0400 (EDT), 1443053040214,
5354, 1473, 9, "1116.00", Tue Jul 15 2014 09:35:39 GMT-0400 (EDT), 1405431339128,
5355, 925, 8, "368.00", Wed Apr 08 2015 03:25:21 GMT-0400 (EDT), 1428477921619,
5356, 1479, 4, "244.00", Sun Jan 04 2015 05:06:19 GMT-0500 (EST), 1420365979525,
5357, 1489, 5, "480.00", Sun Jun 15 2014 09:25:35 GMT-0400 (EDT), 1402838735913,
5358, 877, 3, "303.00", Sat Aug 30 2014 19:33:17 GMT-0400 (EDT), 1409441597121,
5359, 1470, 4, "124.00", Mon Jul 27 2015 05:50:34 GMT-0400 (EDT), 1437990634948,
5360, 33, 5, "310.00", Sun Feb 28 2016 22:50:01 GMT-0500 (EST), 1456717801115,
5361, 728, 4, "204.00", Fri May 23 2014 15:41:33 GMT-0400 (EDT), 1400874093722,
5362, 620, 4, "148.00", Fri Apr 24 2015 13:29:52 GMT-0400 (EDT), 1429896592590,
5363, 346, 5, "430.00", Tue Sep 30 2014 20:11:03 GMT-0400 (EDT), 1412122263087,
5364, 1483, 6, "522.00", Sat Jul 18 2015 23:04:07 GMT-0400 (EDT), 1437275047041,
5365, 167, 1, "86.00", Mon Jan 04 2016 12:23:45 GMT-0500 (EST), 1451928225563,
5366, 1466, 7, "315.00", Sun Mar 01 2015 09:58:02 GMT-0500 (EST), 1425221882230,
5367, 1473, 6, "354.00", Fri Jun 19 2015 15:26:33 GMT-0400 (EDT), 1434741993720,
5368, 925, 1, "36.00", Tue Dec 15 2015 11:23:23 GMT-0500 (EST), 1450196603439,
5369, 631, 1, "120.00", Sat Jul 19 2014 07:45:56 GMT-0400 (EDT), 1405770356764,
5370, 156, 4, "216.00", Sun Oct 18 2015 01:33:14 GMT-0400 (EDT), 1445146394922,
5371, 933, 1, "52.00", Mon May 11 2015 23:25:42 GMT-0400 (EDT), 1431401142742,
5372, 346, 7, "322.00", Sat Jul 18 2015 19:36:09 GMT-0400 (EDT), 1437262569264,
5373, 940, 9, "450.00", Fri Jun 12 2015 20:14:23 GMT-0400 (EDT), 1434154463903,
5374, 1152, 3, "336.00", Mon Dec 28 2015 22:17:19 GMT-0500 (EST), 1451359039089,
5375, 1256, 5, "495.00", Wed Sep 09 2015 22:36:22 GMT-0400 (EDT), 1441852582564,
5376, 1427, 1, "95.00", Mon Dec 29 2014 14:47:55 GMT-0500 (EST), 1419882475760,
5377, 60, 5, "440.00", Sun Mar 08 2015 09:57:35 GMT-0400 (EDT), 1425823055924,
5378, 1191, 6, "606.00", Mon Jan 26 2015 13:02:13 GMT-0500 (EST), 1422295333112,
5379, 530, 6, "186.00", Sun May 04 2014 00:45:42 GMT-0400 (EDT), 1399178742077,
5380, 953, 8, "944.00", Sun Feb 08 2015 08:17:08 GMT-0500 (EST), 1423401428839,
5381, 1062, 1, "57.00", Mon Oct 26 2015 20:24:01 GMT-0400 (EDT), 1445905441295,
5382, 208, 7, "637.00", Mon Sep 01 2014 12:50:38 GMT-0400 (EDT), 1409590238985,
5383, 1487, 7, "665.00", Wed Sep 30 2015 16:04:33 GMT-0400 (EDT), 1443643473479,
5384, 1251, 5, "440.00", Tue Apr 22 2014 07:47:46 GMT-0400 (EDT), 1398167266436,
5385, 1493, 5, "245.00", Mon Mar 21 2016 03:34:37 GMT-0400 (EDT), 1458545677822,
5386, 807, 1, "44.00", Tue May 19 2015 10:45:08 GMT-0400 (EDT), 1432046708962,
5387, 1405, 2, "234.00", Sat Aug 01 2015 08:45:38 GMT-0400 (EDT), 1438433138136,
5388, 218, 9, "585.00", Fri Jan 16 2015 21:51:42 GMT-0500 (EST), 1421463102381,
5389, 815, 10, "900.00", Fri Jan 30 2015 07:11:17 GMT-0500 (EST), 1422619877192,
5390, 631, 5, "340.00", Sun Jul 12 2015 23:55:36 GMT-0400 (EDT), 1436759736713,
5391, 373, 4, "164.00", Wed Jan 13 2016 13:52:30 GMT-0500 (EST), 1452711150002,
5392, 721, 1, "58.00", Thu Nov 26 2015 08:33:31 GMT-0500 (EST), 1448544811000,
5393, 908, 3, "267.00", Thu Nov 13 2014 20:58:25 GMT-0500 (EST), 1415930305040,
5394, 62, 7, "434.00", Sat May 17 2014 23:58:55 GMT-0400 (EDT), 1400385535979,
5395, 1040, 2, "154.00", Fri Jul 18 2014 05:19:11 GMT-0400 (EDT), 1405675151227,
5396, 1350, 5, "470.00", Sun May 17 2015 08:11:32 GMT-0400 (EDT), 1431864692255,
5397, 1479, 1, "71.00", Sun Jul 13 2014 17:29:45 GMT-0400 (EDT), 1405286985223,
5398, 308, 4, "116.00", Tue Aug 12 2014 06:42:40 GMT-0400 (EDT), 1407840160634,
5399, 1257, 10, "890.00", Mon Jul 20 2015 18:48:28 GMT-0400 (EDT), 1437432508348,
5400, 308, 3, "189.00", Sat Sep 12 2015 18:14:24 GMT-0400 (EDT), 1442096064732,
5401, 1220, 9, "819.00", Sat Apr 12 2014 17:53:00 GMT-0400 (EDT), 1397339580302,
5402, 1476, 10, "520.00", Thu Jul 16 2015 07:00:18 GMT-0400 (EDT), 1437044418677,
5403, 160, 6, "408.00", Sat Mar 21 2015 01:33:27 GMT-0400 (EDT), 1426916007684,
5404, 1348, 5, "185.00", Sun Jul 05 2015 11:23:48 GMT-0400 (EDT), 1436109828316,
5405, 1470, 1, "34.00", Wed Nov 26 2014 15:48:00 GMT-0500 (EST), 1417034880053,
5406, 167, 1, "81.00", Wed Jul 23 2014 00:53:27 GMT-0400 (EDT), 1406091207558,
5407, 725, 6, "546.00", Thu Jul 31 2014 18:32:13 GMT-0400 (EDT), 1406845933048,
5408, 67, 3, "255.00", Tue Jan 27 2015 10:52:49 GMT-0500 (EST), 1422373969927,
5409, 540, 7, "560.00", Wed May 27 2015 21:05:07 GMT-0400 (EDT), 1432775107044,
5410, 631, 3, "207.00", Thu Mar 24 2016 01:10:19 GMT-0400 (EDT), 1458796219864,
5411, 620, 7, "252.00", Mon Sep 08 2014 23:27:36 GMT-0400 (EDT), 1410233256107,
5412, 628, 9, "288.00", Sun Nov 15 2015 18:15:22 GMT-0500 (EST), 1447629322334,
5413, 129, 1, "76.00", Sat Feb 14 2015 12:48:24 GMT-0500 (EST), 1423936104519,
5414, 371, 4, "176.00", Wed Jun 10 2015 18:49:01 GMT-0400 (EDT), 1433976541664,
5415, 999, 5, "315.00", Thu Oct 30 2014 02:59:23 GMT-0400 (EDT), 1414652363075,
5416, 652, 10, "430.00", Fri Aug 21 2015 11:10:40 GMT-0400 (EDT), 1440169840921,
5417, 652, 1, "29.00", Sat Jun 28 2014 01:10:08 GMT-0400 (EDT), 1403932208554,
5418, 396, 10, "410.00", Tue Sep 08 2015 13:41:48 GMT-0400 (EDT), 1441734108142,
5419, 695, 10, "1180.00", Tue Jan 19 2016 18:07:01 GMT-0500 (EST), 1453244821956,
5420, 810, 8, "200.00", Sun Mar 22 2015 07:56:49 GMT-0400 (EDT), 1427025409273,
5421, 1482, 9, "387.00", Sat Mar 28 2015 16:32:13 GMT-0400 (EDT), 1427574733408,
5422, 1152, 10, "990.00", Mon Mar 07 2016 05:44:12 GMT-0500 (EST), 1457347452129,
5423, 908, 5, "410.00", Sun Mar 20 2016 10:44:19 GMT-0400 (EDT), 1458485059015,
5424, 1475, 6, "696.00", Fri Aug 22 2014 20:03:21 GMT-0400 (EDT), 1408752201489,
5425, 1375, 4, "248.00", Tue Dec 15 2015 20:04:35 GMT-0500 (EST), 1450227875964,
5426, 677, 9, "639.00", Wed Sep 24 2014 03:03:07 GMT-0400 (EDT), 1411542187102,
5427, 1466, 8, "576.00", Mon Aug 11 2014 18:28:36 GMT-0400 (EDT), 1407796116468,
5428, 812, 3, "141.00", Sat Jul 05 2014 19:03:41 GMT-0400 (EDT), 1404601421697,
5429, 947, 10, "510.00", Sat Mar 21 2015 22:27:43 GMT-0400 (EDT), 1426991263330,
5430, 187, 4, "372.00", Sat Aug 23 2014 12:18:06 GMT-0400 (EDT), 1408810686038,
5431, 1182, 6, "642.00", Wed Oct 15 2014 06:15:16 GMT-0400 (EDT), 1413368116770,
5432, 1470, 8, "728.00", Sun Jan 03 2016 23:27:11 GMT-0500 (EST), 1451881631359,
5433, 785, 1, "43.00", Tue Jul 07 2015 19:11:51 GMT-0400 (EDT), 1436310711772,
5434, 33, 4, "412.00", Mon Oct 20 2014 13:32:48 GMT-0400 (EDT), 1413826368649,
5435, 877, 7, "280.00", Thu Oct 29 2015 04:49:53 GMT-0400 (EDT), 1446108593995,
5436, 1379, 1, "76.00", Fri Aug 22 2014 08:40:49 GMT-0400 (EDT), 1408711249769,
5437, 580, 3, "306.00", Sun Jun 14 2015 04:35:05 GMT-0400 (EDT), 1434270905835,
5438, 925, 8, "992.00", Tue Oct 21 2014 20:54:34 GMT-0400 (EDT), 1413939274351,
5439, 140, 8, "824.00", Sat Mar 29 2014 05:09:20 GMT-0400 (EDT), 1396084160117,
5440, 129, 8, "928.00", Fri Sep 25 2015 22:51:12 GMT-0400 (EDT), 1443235872341,
5441, 17, 6, "360.00", Sun Dec 21 2014 11:43:58 GMT-0500 (EST), 1419180238028,
5442, 1476, 7, "574.00", Sun Jan 25 2015 11:56:31 GMT-0500 (EST), 1422204991189,
5443, 614, 5, "145.00", Tue Aug 05 2014 02:33:52 GMT-0400 (EDT), 1407220432970,
5444, 1126, 5, "595.00", Wed Dec 03 2014 12:31:49 GMT-0500 (EST), 1417627909760,
5445, 129, 8, "848.00", Wed Mar 25 2015 07:04:25 GMT-0400 (EDT), 1427281465480,
5446, 1371, 7, "581.00", Wed Jan 06 2016 10:04:22 GMT-0500 (EST), 1452092662641,
5447, 1110, 9, "1080.00", Wed Mar 11 2015 12:11:48 GMT-0400 (EDT), 1426090308620,
5448, 1328, 1, "74.00", Thu Aug 07 2014 07:57:16 GMT-0400 (EDT), 1407412636243,
5449, 1102, 8, "768.00", Thu Jan 01 2015 01:35:18 GMT-0500 (EST), 1420094118309,
5450, 268, 7, "518.00", Tue Jun 02 2015 14:19:46 GMT-0400 (EDT), 1433269186530,
5451, 1348, 3, "321.00", Tue Apr 15 2014 03:43:01 GMT-0400 (EDT), 1397547781326,
5452, 152, 10, "1160.00", Sat Aug 02 2014 11:14:48 GMT-0400 (EDT), 1406992488351,
5453, 1313, 9, "702.00", Sun Aug 16 2015 18:26:25 GMT-0400 (EDT), 1439763985679,
5454, 7, 10, "360.00", Thu Nov 26 2015 15:30:10 GMT-0500 (EST), 1448569810434,
5455, 908, 3, "354.00", Tue Sep 23 2014 05:02:14 GMT-0400 (EDT), 1411462934026,
5456, 512, 5, "470.00", Sun Mar 20 2016 15:38:15 GMT-0400 (EDT), 1458502695666,
5457, 370, 4, "176.00", Sat Mar 12 2016 07:19:09 GMT-0500 (EST), 1457785149605,
5458, 575, 10, "1220.00", Thu May 22 2014 13:10:05 GMT-0400 (EDT), 1400778605159,
5459, 1110, 10, "750.00", Tue Sep 09 2014 04:14:50 GMT-0400 (EDT), 1410250490505,
5460, 1251, 10, "620.00", Fri May 16 2014 10:42:33 GMT-0400 (EDT), 1400251353367,
5461, 588, 3, "174.00", Fri Mar 04 2016 17:00:08 GMT-0500 (EST), 1457128808829,
5462, 355, 4, "172.00", Wed Jul 02 2014 16:21:15 GMT-0400 (EDT), 1404332475295,
5463, 355, 5, "530.00", Sun Apr 05 2015 23:54:39 GMT-0400 (EDT), 1428292479216,
5464, 371, 10, "840.00", Sat Jan 02 2016 22:54:29 GMT-0500 (EST), 1451793269223,
5465, 167, 4, "436.00", Fri Sep 19 2014 16:01:09 GMT-0400 (EDT), 1411156869243,
5466, 860, 6, "720.00", Sat Apr 18 2015 07:37:58 GMT-0400 (EDT), 1429357078362,
5467, 999, 6, "672.00", Fri Sep 26 2014 17:25:17 GMT-0400 (EDT), 1411766717965,
5468, 628, 2, "164.00", Sun Nov 01 2015 18:36:44 GMT-0500 (EST), 1446421004589,
5469, 1427, 2, "126.00", Sat May 16 2015 19:12:27 GMT-0400 (EDT), 1431817947925,
5470, 370, 1, "47.00", Thu Sep 17 2015 17:24:35 GMT-0400 (EDT), 1442525075681,
5471, 957, 5, "240.00", Sat Mar 29 2014 05:07:22 GMT-0400 (EDT), 1396084042372,
5472, 1473, 10, "770.00", Thu Jan 28 2016 00:34:38 GMT-0500 (EST), 1453959278244,
5473, 1256, 8, "224.00", Wed Jan 28 2015 01:11:06 GMT-0500 (EST), 1422425466647,
5474, 877, 8, "744.00", Mon Feb 09 2015 03:31:35 GMT-0500 (EST), 1423470695580,
5475, 1191, 3, "240.00", Thu Apr 16 2015 04:12:06 GMT-0400 (EDT), 1429171926123,
5476, 957, 4, "180.00", Fri Jul 10 2015 06:18:05 GMT-0400 (EDT), 1436523485118,
5477, 614, 1, "28.00", Wed May 20 2015 03:27:29 GMT-0400 (EDT), 1432106849255,
5478, 1350, 8, "864.00", Mon Feb 16 2015 05:04:12 GMT-0500 (EST), 1424081052847,
5479, 810, 9, "927.00", Mon Oct 26 2015 06:01:31 GMT-0400 (EDT), 1445853691449,
5480, 745, 9, "558.00", Tue Aug 11 2015 12:59:40 GMT-0400 (EDT), 1439312380347,
5481, 1256, 1, "92.00", Mon Mar 07 2016 22:13:36 GMT-0500 (EST), 1457406816374,
5482, 953, 5, "390.00", Fri Nov 13 2015 17:56:04 GMT-0500 (EST), 1447455364057,
5483, 1280, 7, "749.00", Tue May 06 2014 10:15:49 GMT-0400 (EDT), 1399385749511,
5484, 953, 5, "515.00", Thu Jun 05 2014 07:23:23 GMT-0400 (EDT), 1401967403593,
5485, 1427, 2, "220.00", Tue Jul 29 2014 04:56:27 GMT-0400 (EDT), 1406624187682,
5486, 725, 5, "290.00", Sun Aug 30 2015 06:11:34 GMT-0400 (EDT), 1440929494508,
5487, 1251, 7, "238.00", Sun May 31 2015 13:17:36 GMT-0400 (EDT), 1433092656541,
5488, 60, 1, "82.00", Wed Jun 24 2015 09:28:44 GMT-0400 (EDT), 1435152524109,
5489, 651, 10, "1180.00", Sun Sep 20 2015 09:58:35 GMT-0400 (EDT), 1442757515025,
5490, 802, 6, "666.00", Tue Jun 17 2014 13:15:26 GMT-0400 (EDT), 1403025326191,
5491, 373, 5, "315.00", Thu Sep 24 2015 03:18:11 GMT-0400 (EDT), 1443079091424,
5492, 677, 9, "450.00", Mon Jul 21 2014 16:00:45 GMT-0400 (EDT), 1405972845316,
5493, 652, 1, "124.00", Wed Apr 09 2014 07:13:28 GMT-0400 (EDT), 1397042008892,
5494, 677, 4, "284.00", Sun Mar 22 2015 12:20:33 GMT-0400 (EDT), 1427041233417,
5495, 238, 1, "111.00", Sat Apr 25 2015 16:43:32 GMT-0400 (EDT), 1429994612731,
5496, 1256, 3, "306.00", Tue May 12 2015 10:11:11 GMT-0400 (EDT), 1431439871654,
5497, 238, 8, "344.00", Sat Feb 21 2015 07:04:06 GMT-0500 (EST), 1424520246367,
5498, 67, 7, "714.00", Sat Aug 15 2015 19:56:37 GMT-0400 (EDT), 1439682997942,
5499, 1414, 8, "392.00", Sat Sep 20 2014 07:26:56 GMT-0400 (EDT), 1411212416640,
5500, 853, 1, "113.00", Sun Mar 15 2015 11:34:46 GMT-0400 (EDT), 1426433686436,
5501, 1366, 4, "416.00", Sat Oct 03 2015 00:43:52 GMT-0400 (EDT), 1443847432111,
5502, 810, 7, "847.00", Tue Apr 01 2014 12:43:56 GMT-0400 (EDT), 1396370636101,
5503, 300, 6, "510.00", Sat May 30 2015 17:36:48 GMT-0400 (EDT), 1433021808347,
5504, 677, 6, "432.00", Fri Aug 08 2014 01:09:32 GMT-0400 (EDT), 1407474572993,
5505, 1152, 2, "180.00", Sat May 02 2015 13:28:13 GMT-0400 (EDT), 1430587693220,
5506, 651, 1, "51.00", Sun Feb 28 2016 00:50:06 GMT-0500 (EST), 1456638606942,
5507, 877, 6, "570.00", Thu Oct 01 2015 16:17:08 GMT-0400 (EDT), 1443730628427,
5508, 933, 3, "330.00", Thu Oct 02 2014 23:32:54 GMT-0400 (EDT), 1412307174139,
5509, 212, 6, "612.00", Sun Jan 04 2015 00:21:27 GMT-0500 (EST), 1420348887015,
5510, 311, 9, "990.00", Fri Oct 24 2014 04:38:35 GMT-0400 (EDT), 1414139915224,
5511, 1475, 6, "648.00", Tue Jul 14 2015 08:45:25 GMT-0400 (EDT), 1436877925084,
5512, 953, 10, "1150.00", Thu Feb 04 2016 00:37:35 GMT-0500 (EST), 1454564255656,
